[2025-12-05 11:22:34] [INFO] 服务器信息保存成功 | 数据: {"id":"107"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.118","port":2222,"username":"lonbonserver"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.119","port":2222,"username":"lonbonserver"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.5","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.6","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.1","port":3389,"username":"smit"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.2","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.2","port":3389,"username":"Administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.220","port":3389,"username":"administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.150","port":3389,"username":"root"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.41","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.248","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.249","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.251","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.102","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.18","port":3389,"username":"admin"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.156","port":3389,"username":"administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.60.104","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.95","port":4000,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:41] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.79","port":3389,"username":"Administrator"}
[2026-01-08 10:13:41] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:20] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.70","port":3389,"username":"administrator"}
[2026-01-08 10:14:20] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:20] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.71","port":3389,"username":"administrator"}
[2026-01-08 10:14:20] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:20] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.76","port":3389,"username":"administrator"}
[2026-01-08 10:14:20] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:20] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.66","port":3389,"username":"administrator"}
[2026-01-08 10:14:20] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.67","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.68","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.109","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.206","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.207","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.202","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.122","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.116","port":2222,"username":"lonbonserver"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.117","port":2222,"username":"lonbonserver"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.118","port":2222,"username":"lonbonserver"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.119","port":2222,"username":"lonbonserver"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.5","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.6","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.1","port":3389,"username":"smit"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.2","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.2","port":3389,"username":"Administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.220","port":3389,"username":"administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.150","port":3389,"username":"root"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:21] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.41","port":3389,"username":"Administrator"}
[2026-01-08 10:14:21] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.248","port":3389,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.249","port":3389,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.251","port":3389,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.102","port":3389,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.18","port":3389,"username":"admin"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.156","port":3389,"username":"administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.60.104","port":3389,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.95","port":4000,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:14:22] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.79","port":3389,"username":"Administrator"}
[2026-01-08 10:14:22] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.70","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.71","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.76","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.66","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.67","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.68","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.109","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.206","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.207","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.202","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.122","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.116","port":2222,"username":"lonbonserver"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.117","port":2222,"username":"lonbonserver"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.118","port":2222,"username":"lonbonserver"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.119","port":2222,"username":"lonbonserver"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.5","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:49] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.6","port":3389,"username":"administrator"}
[2026-01-08 10:17:49] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.1","port":3389,"username":"smit"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.2","port":3389,"username":"administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.2","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.220","port":3389,"username":"administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.150","port":3389,"username":"root"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.41","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.248","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.249","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.251","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.102","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.18","port":3389,"username":"admin"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.156","port":3389,"username":"administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.60.104","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.95","port":4000,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:17:50] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.79","port":3389,"username":"Administrator"}
[2026-01-08 10:17:50] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"765"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"766"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"767"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"768"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"769"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"770"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"771"}
[2026-01-08 10:49:40] [INFO] 服务器信息保存成功 | 数据: {"id":"772"}
